catalog_id,heuristic,k,n_users,mean_rank,ndcg@5,ndcg@10,recall@5,recall@10
syn_V1000_ELOW_z0.5_e0.6_m4_s1,pop_global,1,500,423.4120,0.02597,0.03742,0.03400,0.07200
syn_V1000_ELOW_z0.5_e0.6_m4_s1,recency_pop_0.1,1,500,336.0320,0.01212,0.01778,0.01600,0.03400
syn_V1000_ELOW_z0.5_e0.6_m4_s1,recency_pop_0.5,1,500,335.3680,0.02649,0.03716,0.03800,0.07200
syn_V1000_ELOW_z0.5_e0.6_m4_s1,recency_pop_1.0,1,500,335.6040,0.02698,0.03762,0.03800,0.07200
syn_V1000_ELOW_z0.5_e0.6_m4_s1,pop_category,1,500,426.2040,0.02652,0.04315,0.03200,0.08600
syn_V1000_ELOW_z0.5_e0.6_m4_s1,pop_price,1,500,435.9920,0.02252,0.03656,0.02600,0.07000
syn_V1000_ELOW_z0.5_e0.6_m4_s1,content_knn_1,1,500,474.6680,0.01090,0.01347,0.01400,0.02200
syn_V1000_ELOW_z0.5_e0.6_m4_s1,content_knn_3,1,500,475.0200,0.01090,0.01347,0.01400,0.02200
syn_V1000_ELOW_z0.5_e0.6_m4_s1,content_knn_5,1,500,474.3220,0.00890,0.01214,0.01200,0.02200
syn_V1000_ELOW_z0.5_e0.6_m4_s1,last_item_nbhd,1,500,474.0300,0.01090,0.01347,0.01400,0.02200
syn_V1000_ELOW_z0.5_e0.6_m4_s1,pop_scaled_content,1,500,465.4920,0.01723,0.02160,0.02800,0.04200
syn_V1000_ELOW_z0.5_e0.6_m4_s1,co_purchase,1,500,501.1820,0.01039,0.01468,0.01400,0.02800
syn_V1000_ELOW_z0.5_e0.6_m4_s1,lambda_hybrid_0.25,1,500,432.3880,0.02768,0.03523,0.03800,0.06200
syn_V1000_ELOW_z0.5_e0.6_m4_s1,lambda_hybrid_0.5,1,500,441.0940,0.02338,0.02843,0.03600,0.05200
syn_V1000_ELOW_z0.5_e0.6_m4_s1,lambda_hybrid_0.75,1,500,459.4560,0.00877,0.01325,0.01000,0.02400
syn_V1000_ELOW_z0.5_e0.6_m4_s1,active_elic2,1,500,,,,,
syn_V1000_ELOW_z0.5_e0.6_m4_s1,pop_global,2,383,400.6084,0.02476,0.03027,0.03394,0.05222
syn_V1000_ELOW_z0.5_e0.6_m4_s1,recency_pop_0.1,2,383,350.3238,0.00374,0.00883,0.00522,0.02089
syn_V1000_ELOW_z0.5_e0.6_m4_s1,recency_pop_0.5,2,383,348.6554,0.02514,0.02930,0.03655,0.04961
syn_V1000_ELOW_z0.5_e0.6_m4_s1,recency_pop_1.0,2,383,348.9974,0.02559,0.03047,0.03655,0.05222
syn_V1000_ELOW_z0.5_e0.6_m4_s1,pop_category,2,383,407.9295,0.02254,0.03053,0.02872,0.05483
syn_V1000_ELOW_z0.5_e0.6_m4_s1,pop_price,2,383,416.7023,0.02027,0.02848,0.02350,0.04961
syn_V1000_ELOW_z0.5_e0.6_m4_s1,content_knn_1,2,383,483.1540,0.00374,0.00636,0.00522,0.01305
syn_V1000_ELOW_z0.5_e0.6_m4_s1,content_knn_3,2,383,482.7389,0.00374,0.00554,0.00522,0.01044
syn_V1000_ELOW_z0.5_e0.6_m4_s1,content_knn_5,2,383,482.4674,0.00374,0.00554,0.00522,0.01044
syn_V1000_ELOW_z0.5_e0.6_m4_s1,last_item_nbhd,2,383,483.1070,0.00635,0.00897,0.00783,0.01567
syn_V1000_ELOW_z0.5_e0.6_m4_s1,pop_scaled_content,2,383,448.2507,0.01757,0.02088,0.02611,0.03655
syn_V1000_ELOW_z0.5_e0.6_m4_s1,co_purchase,2,383,532.0418,0.00653,0.01356,0.00783,0.02872
syn_V1000_ELOW_z0.5_e0.6_m4_s1,lambda_hybrid_0.25,2,383,422.7990,0.02251,0.03036,0.02872,0.05222
syn_V1000_ELOW_z0.5_e0.6_m4_s1,lambda_hybrid_0.5,2,383,447.2089,0.01830,0.02345,0.02872,0.04439
syn_V1000_ELOW_z0.5_e0.6_m4_s1,lambda_hybrid_0.75,2,383,467.2533,0.01677,0.01770,0.02611,0.02872
syn_V1000_ELOW_z0.5_e0.6_m4_s1,active_elic2,2,383,,,,,
syn_V1000_ELOW_z0.5_e0.6_m4_s1,pop_global,3,287,420.0871,0.02447,0.03817,0.03484,0.08014
syn_V1000_ELOW_z0.5_e0.6_m4_s1,recency_pop_0.1,3,287,383.6098,0.00942,0.00942,0.01742,0.01742
syn_V1000_ELOW_z0.5_e0.6_m4_s1,recency_pop_0.5,3,287,381.2822,0.02479,0.03136,0.03833,0.05923
syn_V1000_ELOW_z0.5_e0.6_m4_s1,recency_pop_1.0,3,287,381.0488,0.02510,0.03770,0.03833,0.08014
syn_V1000_ELOW_z0.5_e0.6_m4_s1,pop_category,3,287,432.7491,0.01356,0.03095,0.01742,0.07317
syn_V1000_ELOW_z0.5_e0.6_m4_s1,pop_price,3,287,430.4808,0.02447,0.04078,0.03484,0.08362
syn_V1000_ELOW_z0.5_e0.6_m4_s1,content_knn_1,3,287,457.0871,0.01535,0.01971,0.02091,0.03484
syn_V1000_ELOW_z0.5_e0.6_m4_s1,content_knn_3,3,287,456.3554,0.01535,0.01971,0.02091,0.03484
syn_V1000_ELOW_z0.5_e0.6_m4_s1,content_knn_5,3,287,457.0279,0.01535,0.01971,0.02091,0.03484
syn_V1000_ELOW_z0.5_e0.6_m4_s1,last_item_nbhd,3,287,456.5679,0.01535,0.01971,0.02091,0.03484
syn_V1000_ELOW_z0.5_e0.6_m4_s1,pop_scaled_content,3,287,440.6794,0.01776,0.02344,0.03136,0.04878
syn_V1000_ELOW_z0.5_e0.6_m4_s1,co_purchase,3,287,524.7805,0.00568,0.00789,0.00697,0.01394
syn_V1000_ELOW_z0.5_e0.6_m4_s1,lambda_hybrid_0.25,3,287,400.0139,0.01925,0.03201,0.02787,0.06620
syn_V1000_ELOW_z0.5_e0.6_m4_s1,lambda_hybrid_0.5,3,287,417.5017,0.01439,0.02332,0.02091,0.04878
syn_V1000_ELOW_z0.5_e0.6_m4_s1,lambda_hybrid_0.75,3,287,441.0035,0.01067,0.01746,0.01394,0.03484
syn_V1000_ELOW_z0.5_e0.6_m4_s1,active_elic2,3,287,,,,,
syn_V1000_ELOW_z0.5_e0.6_m4_s1,pop_global,5,165,450.2182,0.01856,0.02412,0.03030,0.04848
syn_V1000_ELOW_z0.5_e0.6_m4_s1,recency_pop_0.1,5,165,433.2545,0.00799,0.00799,0.01818,0.01818
syn_V1000_ELOW_z0.5_e0.6_m4_s1,recency_pop_0.5,5,165,419.8485,0.01953,0.02494,0.03636,0.05455
syn_V1000_ELOW_z0.5_e0.6_m4_s1,recency_pop_1.0,5,165,419.2909,0.02006,0.02372,0.03636,0.04848
syn_V1000_ELOW_z0.5_e0.6_m4_s1,pop_category,5,165,454.0667,0.01674,0.02982,0.02424,0.06667
syn_V1000_ELOW_z0.5_e0.6_m4_s1,pop_price,5,165,471.8727,0.01595,0.02919,0.02424,0.06667
syn_V1000_ELOW_z0.5_e0.6_m4_s1,content_knn_1,5,165,480.5455,0.00000,0.00374,0.00000,0.01212
syn_V1000_ELOW_z0.5_e0.6_m4_s1,content_knn_3,5,165,481.8364,0.00000,0.00374,0.00000,0.01212
syn_V1000_ELOW_z0.5_e0.6_m4_s1,content_knn_5,5,165,484.4848,0.00000,0.00374,0.00000,0.01212
syn_V1000_ELOW_z0.5_e0.6_m4_s1,last_item_nbhd,5,165,481.3091,0.00000,0.00374,0.00000,0.01212
syn_V1000_ELOW_z0.5_e0.6_m4_s1,pop_scaled_content,5,165,485.6545,0.01526,0.02052,0.02424,0.04242
syn_V1000_ELOW_z0.5_e0.6_m4_s1,co_purchase,5,165,509.7697,0.00606,0.00606,0.00606,0.00606
syn_V1000_ELOW_z0.5_e0.6_m4_s1,lambda_hybrid_0.25,5,165,448.8727,0.01829,0.02031,0.03030,0.03636
syn_V1000_ELOW_z0.5_e0.6_m4_s1,lambda_hybrid_0.5,5,165,453.5939,0.01552,0.01735,0.02424,0.03030
syn_V1000_ELOW_z0.5_e0.6_m4_s1,lambda_hybrid_0.75,5,165,467.1394,0.00000,0.00384,0.00000,0.01212
syn_V1000_ELOW_z0.5_e0.6_m4_s1,active_elic2,5,165,,,,,
syn_V1000_ELOW_z0.5_e0.6_m4_s1,pop_global,8,70,471.7000,0.03560,0.05284,0.05714,0.11429
syn_V1000_ELOW_z0.5_e0.6_m4_s1,recency_pop_0.1,8,70,525.9286,0.01429,0.01429,0.01429,0.01429
syn_V1000_ELOW_z0.5_e0.6_m4_s1,recency_pop_0.5,8,70,494.1571,0.03435,0.05200,0.05714,0.11429
syn_V1000_ELOW_z0.5_e0.6_m4_s1,recency_pop_1.0,8,70,491.6571,0.03435,0.05197,0.05714,0.11429
syn_V1000_ELOW_z0.5_e0.6_m4_s1,pop_category,8,70,449.3571,0.02857,0.04665,0.04286,0.10000
syn_V1000_ELOW_z0.5_e0.6_m4_s1,pop_price,8,70,477.4857,0.02330,0.04141,0.02857,0.08571
syn_V1000_ELOW_z0.5_e0.6_m4_s1,content_knn_1,8,70,427.7571,0.00000,0.00000,0.00000,0.00000
syn_V1000_ELOW_z0.5_e0.6_m4_s1,content_knn_3,8,70,427.1286,0.00000,0.00000,0.00000,0.00000
syn_V1000_ELOW_z0.5_e0.6_m4_s1,content_knn_5,8,70,429.7571,0.00000,0.00000,0.00000,0.00000
syn_V1000_ELOW_z0.5_e0.6_m4_s1,last_item_nbhd,8,70,428.1857,0.00000,0.00000,0.00000,0.00000
syn_V1000_ELOW_z0.5_e0.6_m4_s1,pop_scaled_content,8,70,476.4286,0.03827,0.04779,0.07143,0.10000
syn_V1000_ELOW_z0.5_e0.6_m4_s1,co_purchase,8,70,514.2143,0.00000,0.00000,0.00000,0.00000
syn_V1000_ELOW_z0.5_e0.6_m4_s1,lambda_hybrid_0.25,8,70,432.0143,0.04113,0.05491,0.07143,0.11429
syn_V1000_ELOW_z0.5_e0.6_m4_s1,lambda_hybrid_0.5,8,70,412.5571,0.03212,0.03688,0.05714,0.07143
syn_V1000_ELOW_z0.5_e0.6_m4_s1,lambda_hybrid_0.75,8,70,413.7000,0.00901,0.00901,0.01429,0.01429
syn_V1000_ELOW_z0.5_e0.6_m4_s1,active_elic2,8,70,,,,,
syn_V1000_ELOW_z0.5_e0.6_m4_s2,pop_global,0,500,348.6160,0.02908,0.04129,0.04000,0.07800
syn_V1000_ELOW_z0.5_e0.6_m4_s2,recency_pop_0.1,0,500,334.6920,0.03098,0.03938,0.04400,0.07000
syn_V1000_ELOW_z0.5_e0.6_m4_s2,recency_pop_0.5,0,500,334.6960,0.03000,0.03657,0.05000,0.07000
syn_V1000_ELOW_z0.5_e0.6_m4_s2,recency_pop_1.0,0,500,334.7040,0.02690,0.03690,0.04200,0.07200
syn_V1000_ELOW_z0.5_e0.6_m4_s2,pop_category,0,500,361.2840,0.02968,0.03434,0.05200,0.06600
syn_V1000_ELOW_z0.5_e0.6_m4_s2,pop_price,0,500,361.2500,0.03121,0.03121,0.04600,0.04600
syn_V1000_ELOW_z0.5_e0.6_m4_s2,content_knn_1,0,500,,,,,
syn_V1000_ELOW_z0.5_e0.6_m4_s2,content_knn_3,0,500,,,,,
syn_V1000_ELOW_z0.5_e0.6_m4_s2,content_knn_5,0,500,,,,,
syn_V1000_ELOW_z0.5_e0.6_m4_s2,last_item_nbhd,0,500,,,,,
syn_V1000_ELOW_z0.5_e0.6_m4_s2,pop_scaled_content,0,500,,,,,
syn_V1000_ELOW_z0.5_e0.6_m4_s2,co_purchase,0,500,,,,,
syn_V1000_ELOW_z0.5_e0.6_m4_s2,lambda_hybrid_0.25,0,500,348.6160,0.02908,0.04129,0.04000,0.07800
syn_V1000_ELOW_z0.5_e0.6_m4_s2,lambda_hybrid_0.5,0,500,348.6160,0.02908,0.04129,0.04000,0.07800
syn_V1000_ELOW_z0.5_e0.6_m4_s2,lambda_hybrid_0.75,0,500,348.6160,0.02908,0.04129,0.04000,0.07800
syn_V1000_ELOW_z0.5_e0.6_m4_s2,active_elic2,0,500,386.7400,0.02341,0.02840,0.03400,0.04800
syn_V1000_ELOW_z0.5_e0.6_m4_s2,pop_global,1,500,393.7500,0.03634,0.04611,0.05400,0.08400
syn_V1000_ELOW_z0.5_e0.6_m4_s2,recency_pop_0.1,1,500,333.6860,0.00987,0.02502,0.01800,0.06600
syn_V1000_ELOW_z0.5_e0.6_m4_s2,recency_pop_0.5,1,500,333.1320,0.03124,0.03667,0.05800,0.07400
syn_V1000_ELOW_z0.5_e0.6_m4_s2,recency_pop_1.0,1,500,333.3640,0.02970,0.03944,0.05400,0.08400
syn_V1000_ELOW_z0.5_e0.6_m4_s2,pop_category,1,500,399.9160,0.03417,0.03750,0.05200,0.06200
syn_V1000_ELOW_z0.5_e0.6_m4_s2,pop_price,1,500,402.7880,0.03834,0.03834,0.06200,0.06200
syn_V1000_ELOW_z0.5_e0.6_m4_s2,content_knn_1,1,500,452.7780,0.00200,0.00591,0.00200,0.01400
syn_V1000_ELOW_z0.5_e0.6_m4_s2,content_knn_3,1,500,455.1880,0.00200,0.00591,0.00200,0.01400
syn_V1000_ELOW_z0.5_e0.6_m4_s2,content_knn_5,1,500,457.4080,0.00200,0.00652,0.00200,0.01600
syn_V1000_ELOW_z0.5_e0.6_m4_s2,last_item_nbhd,1,500,453.2040,0.00200,0.00591,0.00200,0.01400
syn_V1000_ELOW_z0.5_e0.6_m4_s2,pop_scaled_content,1,500,434.3720,0.01891,0.02143,0.02800,0.03600
syn_V1000_ELOW_z0.5_e0.6_m4_s2,co_purchase,1,500,556.0760,0.00781,0.00986,0.01400,0.02000
syn_V1000_ELOW_z0.5_e0.6_m4_s2,lambda_hybrid_0.25,1,500,400.9640,0.03350,0.04346,0.05400,0.08600
syn_V1000_ELOW_z0.5_e0.6_m4_s2,lambda_hybrid_0.5,1,500,413.9840,0.02755,0.03073,0.04400,0.05400
syn_V1000_ELOW_z0.5_e0.6_m4_s2,lambda_hybrid_0.75,1,500,435.2000,0.00777,0.01016,0.01000,0.01800
syn_V1000_ELOW_z0.5_e0.6_m4_s2,active_elic2,1,500,,,,,
syn_V1000_ELOW_z0.5_e0.6_m4_s2,pop_global,2,365,390.4575,0.03804,0.04705,0.05479,0.08219
syn_V1000_ELOW_z0.5_e0.6_m4_s2,recency_pop_0.1,2,365,361.0685,0.01479,0.02506,0.02466,0.05753
syn_V1000_ELOW_z0.5_e0.6_m4_s2,recency_pop_0.5,2,365,358.6356,0.03308,0.03930,0.06027,0.07945
syn_V1000_ELOW_z0.5_e0.6_m4_s2,recency_pop_1.0,2,365,359.2548,0.03096,0.03986,0.05479,0.08219
syn_V1000_ELOW_z0.5_e0.6_m4_s2,pop_category,2,365,404.0740,0.03815,0.04101,0.05753,0.06575
syn_V1000_ELOW_z0.5_e0.6_m4_s2,pop_price,2,365,399.7507,0.03902,0.03902,0.06027,0.06027
syn_V1000_ELOW_z0.5_e0.6_m4_s2,content_knn_1,2,365,485.5068,0.00411,0.00493,0.00548,0.00822
syn_V1000_ELOW_z0.5_e0.6_m4_s2,content_knn_3,2,365,483.9123,0.00411,0.00493,0.00548,0.00822
syn_V1000_ELOW_z0.5_e0.6_m4_s2,content_knn_5,2,365,485.9260,0.00411,0.00493,0.00548,0.00822
syn_V1000_ELOW_z0.5_e0.6_m4_s2,last_item_nbhd,2,365,484.8767,0.00411,0.00411,0.00548,0.00548
syn_V1000_ELOW_z0.5_e0.6_m4_s2,pop_scaled_content,2,365,433.9890,0.02204,0.02841,0.03562,0.05479
syn_V1000_ELOW_z0.5_e0.6_m4_s2,co_purchase,2,365,565.0027,0.01649,0.01917,0.01918,0.02740
syn_V1000_ELOW_z0.5_e0.6_m4_s2,lambda_hybrid_0.25,2,365,412.2822,0.03673,0.04106,0.06301,0.07671
syn_V1000_ELOW_z0.5_e0.6_m4_s2,lambda_hybrid_0.5,2,365,440.5068,0.02420,0.02880,0.04110,0.05479
syn_V1000_ELOW_z0.5_e0.6_m4_s2,lambda_hybrid_0.75,2,365,464.0767,0.01564,0.01656,0.02192,0.02466
syn_V1000_ELOW_z0.5_e0.6_m4_s2,active_elic2,2,365,,,,,
syn_V1000_ELOW_z0.5_e0.6_m4_s2,pop_global,3,283,428.5336,0.03080,0.04243,0.04594,0.08127
syn_V1000_ELOW_z0.5_e0.6_m4_s2,recency_pop_0.1,3,283,387.4488,0.00527,0.01659,0.01060,0.04594
syn_V1000_ELOW_z0.5_e0.6_m4_s2,recency_pop_0.5,3,283,384.5512,0.02962,0.03783,0.05300,0.07774
syn_V1000_ELOW_z0.5_e0.6_m4_s2,recency_pop_1.0,3,283,384.2297,0.02689,0.03950,0.04594,0.08481
syn_V1000_ELOW_z0.5_e0.6_m4_s2,pop_category,3,283,431.8092,0.03537,0.03875,0.06714,0.07774
syn_V1000_ELOW_z0.5_e0.6_m4_s2,pop_price,3,283,433.9187,0.03776,0.03879,0.06360,0.06714
syn_V1000_ELOW_z0.5_e0.6_m4_s2,content_knn_1,3,283,470.9823,0.00446,0.00446,0.00707,0.00707
syn_V1000_ELOW_z0.5_e0.6_m4_s2,content_knn_3,3,283,471.6537,0.00446,0.00446,0.00707,0.00707
syn_V1000_ELOW_z0.5_e0.6_m4_s2,content_knn_5,3,283,470.8057,0.00223,0.00223,0.00353,0.00353
syn_V1000_ELOW_z0.5_e0.6_m4_s2,last_item_nbhd,3,283,471.0954,0.00446,0.00446,0.00707,0.00707
syn_V1000_ELOW_z0.5_e0.6_m4_s2,pop_scaled_content,3,283,449.1201,0.01680,0.02546,0.02827,0.05654
syn_V1000_ELOW_z0.5_e0.6_m4_s2,co_purchase,3,283,533.4841,0.00598,0.00929,0.01060,0.02120
syn_V1000_ELOW_z0.5_e0.6_m4_s2,lambda_hybrid_0.25,3,283,409.0389,0.02985,0.03925,0.04947,0.07774
syn_V1000_ELOW_z0.5_e0.6_m4_s2,lambda_hybrid_0.5,3,283,421.9399,0.02121,0.02490,0.03887,0.04947
syn_V1000_ELOW_z0.5_e0.6_m4_s2,lambda_hybrid_0.75,3,283,447.1272,0.00658,0.01216,0.01060,0.02827
syn_V1000_ELOW_z0.5_e0.6_m4_s2,active_elic2,3,283,,,,,
syn_V1000_ELOW_z0.5_e0.6_m4_s2,pop_global,5,152,433.6382,0.03001,0.04716,0.03947,0.09211
syn_V1000_ELOW_z0.5_e0.6_m4_s2,recency_pop_0.1,5,152,414.1908,0.00698,0.01386,0.01316,0.03289
syn_V1000_ELOW_z0.5_e0.6_m4_s2,recency_pop_0.5,5,152,398.4539,0.02799,0.03866,0.04605,0.07895
syn_V1000_ELOW_z0.5_e0.6_m4_s2,recency_pop_1.0,5,152,398.1974,0.02515,0.04205,0.03947,0.09211
syn_V1000_ELOW_z0.5_e0.6_m4_s2,pop_category,5,152,436.2303,0.02391,0.03064,0.03947,0.05921
syn_V1000_ELOW_z0.5_e0.6_m4_s2,pop_price,5,152,448.0921,0.03210,0.03400,0.04605,0.05263
syn_V1000_ELOW_z0.5_e0.6_m4_s2,content_knn_1,5,152,476.7303,0.01743,0.01933,0.02632,0.03289
syn_V1000_ELOW_z0.5_e0.6_m4_s2,content_knn_3,5,152,476.0000,0.01743,0.01933,0.02632,0.03289
syn_V1000_ELOW_z0.5_e0.6_m4_s2,content_knn_5,5,152,478.6118,0.01743,0.01933,0.02632,0.03289
syn_V1000_ELOW_z0.5_e0.6_m4_s2,last_item_nbhd,5,152,474.8882,0.01743,0.01933,0.02632,0.03289
syn_V1000_ELOW_z0.5_e0.6_m4_s2,pop_scaled_content,5,152,462.7434,0.01812,0.02236,0.03289,0.04605
syn_V1000_ELOW_z0.5_e0.6_m4_s2,co_purchase,5,152,486.1579,0.01356,0.01783,0.01974,0.03289
syn_V1000_ELOW_z0.5_e0.6_m4_s2,lambda_hybrid_0.25,5,152,424.2237,0.02972,0.03824,0.03947,0.06579
syn_V1000_ELOW_z0.5_e0.6_m4_s2,lambda_hybrid_0.5,5,152,434.6579,0.02269,0.02467,0.03947,0.04605
syn_V1000_ELOW_z0.5_e0.6_m4_s2,lambda_hybrid_0.75,5,152,456.6513,0.00329,0.01405,0.00658,0.03947
syn_V1000_ELOW_z0.5_e0.6_m4_s2,active_elic2,5,152,,,,,
syn_V1000_ELOW_z0.5_e0.6_m4_s2,pop_global,8,52,343.6346,0.04350,0.06896,0.05769,0.13462
syn_V1000_ELOW_z0.5_e0.6_m4_s2,recency_pop_0.1,8,52,428.8462,0.01488,0.03421,0.03846,0.09615
syn_V1000_ELOW_z0.5_e0.6_m4_s2,recency_pop_0.5,8,52,371.4231,0.04384,0.05025,0.07692,0.09615
syn_V1000_ELOW_z0.5_e0.6_m4_s2,recency_pop_1.0,8,52,365.6731,0.03640,0.06101,0.05769,0.13462
syn_V1000_ELOW_z0.5_e0.6_m4_s2,pop_category,8,52,337.3654,0.05727,0.06368,0.11538,0.13462
syn_V1000_ELOW_z0.5_e0.6_m4_s2,pop_price,8,52,365.4231,0.05178,0.05734,0.07692,0.09615
syn_V1000_ELOW_z0.5_e0.6_m4_s2,content_knn_1,8,52,415.0192,0.00962,0.01568,0.01923,0.03846
syn_V1000_ELOW_z0.5_e0.6_m4_s2,content_knn_3,8,52,417.3654,0.00000,0.01248,0.00000,0.03846
syn_V1000_ELOW_z0.5_e0.6_m4_s2,content_knn_5,8,52,419.4615,0.00000,0.01248,0.00000,0.03846
syn_V1000_ELOW_z0.5_e0.6_m4_s2,last_item_nbhd,8,52,415.4808,0.00962,0.01568,0.01923,0.03846
syn_V1000_ELOW_z0.5_e0.6_m4_s2,pop_scaled_content,8,52,346.4808,0.03846,0.05059,0.03846,0.07692
syn_V1000_ELOW_z0.5_e0.6_m4_s2,co_purchase,8,52,634.7115,0.00000,0.00000,0.00000,0.00000
syn_V1000_ELOW_z0.5_e0.6_m4_s2,lambda_hybrid_0.25,8,52,313.5192,0.05803,0.06444,0.07692,0.09615
syn_V1000_ELOW_z0.5_e0.6_m4_s2,lambda_hybrid_0.5,8,52,345.4615,0.04808,0.05387,0.05769,0.07692
syn_V1000_ELOW_z0.5_e0.6_m4_s2,lambda_hybrid_0.75,8,52,382.4038,0.03846,0.03846,0.03846,0.03846
syn_V1000_ELOW_z0.5_e0.6_m4_s2,active_elic2,8,52,,,,,
syn_V1000_ELOW_z1.5_e0.2_m10_s0,pop_global,0,500,24.2480,0.55570,0.58164,0.70200,0.78200
syn_V1000_ELOW_z1.5_e0.2_m10_s0,recency_pop_0.1,0,500,22.8840,0.55570,0.58164,0.70200,0.78200
syn_V1000_ELOW_z1.5_e0.2_m10_s0,recency_pop_0.5,0,500,22.8840,0.55570,0.58164,0.70200,0.78200
syn_V1000_ELOW_z1.5_e0.2_m10_s0,recency_pop_1.0,0,500,22.8840,0.55570,0.58164,0.70200,0.78200
syn_V1000_ELOW_z1.5_e0.2_m10_s0,pop_category,0,500,24.6680,0.55570,0.58166,0.70200,0.78200
syn_V1000_ELOW_z1.5_e0.2_m10_s0,pop_price,0,500,26.0280,0.51789,0.57310,0.61400,0.78200
syn_V1000_ELOW_z1.5_e0.2_m10_s0,content_knn_1,0,500,,,,,
syn_V1000_ELOW_z1.5_e0.2_m10_s0,content_knn_3,0,500,,,,,
syn_V1000_ELOW_z1.5_e0.2_m10_s0,content_knn_5,0,500,,,,,
syn_V1000_ELOW_z1.5_e0.2_m10_s0,last_item_nbhd,0,500,,,,,
syn_V1000_ELOW_z1.5_e0.2_m10_s0,pop_scaled_content,0,500,,,,,
syn_V1000_ELOW_z1.5_e0.2_m10_s0,co_purchase,0,500,,,,,
syn_V1000_ELOW_z1.5_e0.2_m10_s0,lambda_hybrid_0.25,0,500,24.2480,0.55570,0.58164,0.70200,0.78200
syn_V1000_ELOW_z1.5_e0.2_m10_s0,lambda_hybrid_0.5,0,500,24.2480,0.55570,0.58164,0.70200,0.78200
syn_V1000_ELOW_z1.5_e0.2_m10_s0,lambda_hybrid_0.75,0,500,24.2480,0.55570,0.58164,0.70200,0.78200
syn_V1000_ELOW_z1.5_e0.2_m10_s0,active_elic2,0,500,32.3760,0.48608,0.49244,0.54600,0.56600
syn_V1000_ELOW_z1.5_e0.2_m10_s0,pop_global,1,500,219.9300,0.44206,0.46166,0.55400,0.61400
syn_V1000_ELOW_z1.5_e0.2_m10_s0,recency_pop_0.1,1,500,217.5640,0.44206,0.46166,0.55400,0.61400
syn_V1000_ELOW_z1.5_e0.2_m10_s0,recency_pop_0.5,1,500,217.5640,0.44206,0.46166,0.55400,0.61400
syn_V1000_ELOW_z1.5_e0.2_m10_s0,recency_pop_1.0,1,500,217.5640,0.44206,0.46166,0.55400,0.61400
syn_V1000_ELOW_z1.5_e0.2_m10_s0,pop_category,1,500,220.5480,0.44206,0.46248,0.55400,0.61800
syn_V1000_ELOW_z1.5_e0.2_m10_s0,pop_price,1,500,222.4680,0.41680,0.45057,0.51000,0.61400
syn_V1000_ELOW_z1.5_e0.2_m10_s0,content_knn_1,1,500,554.2840,0.01086,0.01086,0.01200,0.01200
syn_V1000_ELOW_z1.5_e0.2_m10_s0,content_knn_3,1,500,553.6680,0.01086,0.01086,0.01200,0.01200
syn_V1000_ELOW_z1.5_e0.2_m10_s0,content_knn_5,1,500,553.4260,0.00126,0.00126,0.00200,0.00200
syn_V1000_ELOW_z1.5_e0.2_m10_s0,last_item_nbhd,1,500,554.2840,0.01086,0.01086,0.01200,0.01200
syn_V1000_ELOW_z1.5_e0.2_m10_s0,pop_scaled_content,1,500,343.4320,0.32650,0.35116,0.38600,0.46200
syn_V1000_ELOW_z1.5_e0.2_m10_s0,co_purchase,1,500,332.8020,0.01603,0.02284,0.02600,0.04800
syn_V1000_ELOW_z1.5_e0.2_m10_s0,lambda_hybrid_0.25,1,500,325.8940,0.37645,0.37779,0.42400,0.42800
syn_V1000_ELOW_z1.5_e0.2_m10_s0,lambda_hybrid_0.5,1,500,396.4840,0.30688,0.30938,0.33600,0.34400
syn_V1000_ELOW_z1.5_e0.2_m10_s0,lambda_hybrid_0.75,1,500,471.4200,0.07277,0.07349,0.07400,0.07600
syn_V1000_ELOW_z1.5_e0.2_m10_s0,active_elic2,1,500,,,,,
syn_V1000_ELOW_z1.5_e0.2_m10_s0,pop_global,2,454,349.0242,0.31436,0.33581,0.39207,0.45815
syn_V1000_ELOW_z1.5_e0.2_m10_s0,recency_pop_0.1,2,454,346.4251,0.31436,0.33581,0.39207,0.45815
syn_V1000_ELOW_z1.5_e0.2_m10_s0,recency_pop_0.5,2,454,346.4251,0.31436,0.33581,0.39207,0.45815
syn_V1000_ELOW_z1.5_e0.2_m10_s0,recency_pop_1.0,2,454,346.4251,0.31436,0.33581,0.39207,0.45815
syn_V1000_ELOW_z1.5_e0.2_m10_s0,pop_category,2,454,349.2181,0.31436,0.33469,0.39207,0.45595
syn_V1000_ELOW_z1.5_e0.2_m10_s0,pop_price,2,454,351.4648,0.29061,0.32105,0.36344,0.45815
syn_V1000_ELOW_z1.5_e0.2_m10_s0,content_knn_1,2,454,627.9207,0.00661,0.00808,0.00661,0.01101
syn_V1000_ELOW_z1.5_e0.2_m10_s0,content_knn_3,2,454,628.1366,0.00441,0.00726,0.00441,0.01322
syn_V1000_ELOW_z1.5_e0.2_m10_s0,content_knn_5,2,454,629.0573,0.00220,0.00377,0.00441,0.00881
syn_V1000_ELOW_z1.5_e0.2_m10_s0,last_item_nbhd,2,454,627.8414,0.00661,0.01175,0.00661,0.02203
syn_V1000_ELOW_z1.5_e0.2_m10_s0,pop_scaled_content,2,454,399.4670,0.25292,0.27021,0.31498,0.37004
syn_V1000_ELOW_z1.5_e0.2_m10_s0,co_purchase,2,454,443.6674,0.02782,0.02782,0.02863,0.02863
